shipment_id,vaccine_type,transport_mode,route,temperature_avg_c,temperature_max_c,temperature_min_c,humidity_pct,vibration_g,door_open_count,transit_duration_hrs,power_outage_mins,temp_excursion,temp_excursion_duration_mins,cold_chain_failure
SHP-04615,COVID-19-mRNA,Sea,Bengaluru-Pune,3.39,3.49,2.79,45.74,0.2756,5,11.31,14.62,0,0.0,0
SHP-04616,Polio,Rail,Lucknow-Ahmedabad,5.39,5.7,5.35,50.82,0.0247,3,17.37,2.31,0,0.0,0
SHP-04617,Influenza,Road,Bengaluru-Pune,3.28,4.24,2.63,52.22,0.4569,2,39.33,9.02,0,0.0,0
SHP-04618,Rotavirus,Sea,Jaipur-Hyderabad,3.48,5.31,3.19,71.39,0.4617,6,24.65,7.39,0,0.0,0
SHP-04619,Polio,Road,Chennai-Kolkata,3.66,6.73,3.09,51.72,0.4377,5,61.3,4.45,0,0.0,0
SHP-04620,Rotavirus,Air,Chennai-Kolkata,1.91,3.81,1.39,81.33,1.0928,0,21.84,2.29,1,37.63,0
SHP-04621,Rotavirus,Road,Chennai-Kolkata,6.93,7.68,5.48,55.64,0.7196,2,53.53,2.68,0,0.0,0
SHP-04622,Influenza,Air,Jaipur-Hyderabad,1.45,2.0,1.36,75.57,1.0102,4,19.88,1.84,1,23.94,0
SHP-04623,COVID-19-mRNA,Road,Delhi-Mumbai,4.8,6.69,4.37,63.94,0.0306,0,8.81,2.78,0,0.0,0
SHP-04624,Hepatitis-B,Road,Jaipur-Hyderabad,5.03,6.92,3.17,58.61,0.1915,3,23.47,22.84,0,0.0,0
SHP-04625,Rotavirus,Road,Chennai-Kolkata,1.63,4.23,1.16,70.78,0.1919,1,61.28,2.26,1,104.95,0
SHP-04626,Hepatitis-B,Road,Chennai-Kolkata,4.18,4.76,3.73,66.22,0.5351,1,11.43,5.48,0,0.0,0
SHP-04627,Polio,Road,Chennai-Kolkata,1.73,2.17,0.37,61.35,0.2977,1,28.74,1.93,1,80.91,0
SHP-04628,Hepatitis-B,Rail,Bengaluru-Pune,7.48,10.07,6.26,78.18,0.7514,2,6.53,3.14,1,119.15,1
SHP-04629,Hepatitis-B,Air,Delhi-Mumbai,1.15,1.69,-0.14,50.02,0.2426,6,47.6,0.44,1,66.91,1
SHP-04630,Hepatitis-B,Road,Jaipur-Hyderabad,2.37,2.97,0.49,45.05,0.1253,4,68.22,7.2,1,105.76,0
SHP-04631,COVID-19-mRNA,Air,Chennai-Kolkata,0.94,2.15,0.65,48.24,0.1719,1,31.37,5.41,1,65.07,0
SHP-04632,Polio,Road,Lucknow-Ahmedabad,0.61,1.11,0.02,72.52,0.1007,3,44.08,2.13,1,15.27,0
SHP-04633,Influenza,Air,Delhi-Mumbai,7.98,11.64,7.02,69.51,0.1103,3,35.85,3.72,1,112.81,1
SHP-04634,Rotavirus,Road,Lucknow-Ahmedabad,5.36,6.24,4.5,49.75,0.1222,6,70.24,10.29,0,0.0,0
SHP-04635,COVID-19-mRNA,Road,Delhi-Mumbai,4.35,5.41,3.74,31.45,0.0081,0,54.58,0.23,0,0.0,0
SHP-04636,Rotavirus,Air,Chennai-Kolkata,2.36,3.19,1.04,52.94,0.6295,3,8.92,13.31,1,36.18,0
SHP-04637,Polio,Sea,Delhi-Mumbai,6.27,6.51,6.24,44.87,0.2551,1,13.18,3.18,0,0.0,0
SHP-04638,Hepatitis-B,Air,Delhi-Mumbai,1.94,2.9,0.49,50.06,0.0115,3,37.05,9.82,1,32.05,0
SHP-04639,Influenza,Road,Chennai-Kolkata,5.98,9.81,3.67,44.46,0.231,2,47.7,9.88,1,25.41,0
SHP-04640,Influenza,Air,Lucknow-Ahmedabad,1.82,3.08,0.68,38.9,1.1789,6,25.17,0.3,1,58.26,0
SHP-04641,Rotavirus,Road,Lucknow-Ahmedabad,2.39,3.22,1.8,73.83,0.3579,3,50.53,7.61,1,64.63,0
SHP-04642,Polio,Road,Bengaluru-Pune,5.9,6.36,4.59,48.16,2.162,2,44.05,6.6,0,0.0,0
SHP-04643,Rotavirus,Road,Lucknow-Ahmedabad,6.16,7.43,5.74,69.13,0.3882,4,34.72,0.22,0,0.0,0
SHP-04644,COVID-19-mRNA,Air,Lucknow-Ahmedabad,5.49,8.2,5.02,52.79,1.6457,6,44.43,14.11,1,46.11,1
SHP-04645,Influenza,Road,Delhi-Mumbai,1.38,2.47,0.14,43.69,0.1127,2,66.49,5.03,1,52.34,0
SHP-04646,Influenza,Road,Bengaluru-Pune,2.88,3.84,1.92,60.09,0.1712,2,22.05,0.92,1,73.43,0
SHP-04647,Hepatitis-B,Rail,Chennai-Kolkata,4.39,5.5,3.49,51.09,0.6019,2,58.22,0.66,0,0.0,0
SHP-04648,COVID-19-mRNA,Road,Chennai-Kolkata,1.88,3.36,1.87,52.93,2.1646,3,6.79,4.13,1,104.83,0
SHP-04649,Rotavirus,Road,Jaipur-Hyderabad,7.43,9.17,7.24,56.45,0.8723,5,11.6,0.3,1,61.97,0
SHP-04650,COVID-19-mRNA,Air,Bengaluru-Pune,-2.0,-0.45,-2.15,46.88,0.4034,4,68.68,0.9,1,108.29,0
SHP-04651,COVID-19-mRNA,Road,Delhi-Mumbai,2.05,5.11,2.01,38.79,0.0445,0,52.05,14.83,0,0.0,0
SHP-04652,Influenza,Air,Jaipur-Hyderabad,2.73,4.63,1.68,54.49,0.2266,1,47.8,6.83,1,105.44,0
SHP-04653,Polio,Air,Jaipur-Hyderabad,-3.11,-1.92,-3.4,64.64,0.0452,5,28.05,4.75,1,43.47,1
SHP-04654,Influenza,Air,Chennai-Kolkata,0.51,0.72,-0.77,45.98,0.1865,1,18.17,1.17,1,96.82,0
SHP-04655,Polio,Road,Lucknow-Ahmedabad,5.56,6.1,5.4,56.54,0.1497,3,31.07,1.23,0,0.0,0
SHP-04656,COVID-19-mRNA,Road,Delhi-Mumbai,4.08,7.12,3.89,70.06,0.246,4,45.49,2.95,0,0.0,0
SHP-04657,Influenza,Sea,Bengaluru-Pune,7.93,9.59,7.85,54.1,0.9079,1,47.87,7.01,1,35.44,0
SHP-04658,Hepatitis-B,Air,Jaipur-Hyderabad,7.86,8.15,6.74,55.86,0.0815,2,17.19,0.02,1,87.16,0
SHP-04659,COVID-19-mRNA,Road,Delhi-Mumbai,5.08,6.4,4.19,55.55,0.1827,4,35.4,0.23,0,0.0,0
SHP-04660,Influenza,Rail,Chennai-Kolkata,4.78,6.63,3.33,48.18,0.1513,5,43.41,10.21,0,0.0,0
SHP-04661,Hepatitis-B,Road,Jaipur-Hyderabad,4.16,4.54,3.74,45.07,0.1756,2,69.36,8.41,0,0.0,0
SHP-04662,Hepatitis-B,Road,Jaipur-Hyderabad,-2.64,-1.23,-2.67,45.11,0.2236,4,42.26,5.93,1,84.29,0
SHP-04663,Polio,Road,Chennai-Kolkata,0.51,3.05,-0.7,58.68,0.1401,1,44.32,3.46,1,31.62,1
SHP-04664,Influenza,Air,Chennai-Kolkata,4.25,5.43,3.07,62.58,1.4287,2,56.5,0.78,0,0.0,0
SHP-04665,Influenza,Road,Chennai-Kolkata,5.54,6.9,5.02,63.05,0.2725,3,33.65,0.54,0,0.0,0
SHP-04666,Influenza,Road,Delhi-Mumbai,4.72,5.41,4.29,51.21,0.0606,3,31.34,11.79,0,0.0,0
SHP-04667,COVID-19-mRNA,Air,Delhi-Mumbai,1.77,2.04,0.83,65.93,0.3152,1,45.0,2.41,1,28.42,0
SHP-04668,Influenza,Air,Delhi-Mumbai,6.34,8.24,5.88,58.07,0.1019,3,57.7,5.95,1,42.88,0
SHP-04669,Hepatitis-B,Road,Lucknow-Ahmedabad,7.71,9.45,7.42,55.71,0.1218,2,48.08,3.05,1,111.25,0
SHP-04670,Hepatitis-B,Rail,Jaipur-Hyderabad,6.34,7.8,6.17,21.61,0.1678,3,18.28,6.56,0,0.0,0
SHP-04671,Polio,Road,Delhi-Mumbai,6.47,6.82,5.61,46.83,0.0666,6,32.25,1.07,0,0.0,0
SHP-04672,Rotavirus,Road,Lucknow-Ahmedabad,2.6,4.22,2.03,39.79,0.6385,4,39.83,3.31,0,0.0,0
SHP-04673,Influenza,Road,Jaipur-Hyderabad,6.69,8.28,6.42,61.27,0.785,4,40.57,2.36,1,87.26,0
SHP-04674,COVID-19-mRNA,Air,Delhi-Mumbai,4.36,6.84,4.23,55.95,0.2507,5,28.41,1.41,0,0.0,0
SHP-04675,Polio,Road,Chennai-Kolkata,5.28,6.32,4.66,44.28,0.584,2,40.48,4.55,0,0.0,0
SHP-04676,Rotavirus,Road,Bengaluru-Pune,4.91,5.99,4.41,58.04,0.2463,3,50.42,3.85,0,0.0,0
SHP-04677,COVID-19-mRNA,Sea,Delhi-Mumbai,3.7,7.49,3.49,40.77,0.0896,1,36.89,3.42,0,0.0,0
SHP-04678,Rotavirus,Air,Bengaluru-Pune,1.85,2.7,0.38,44.56,0.2531,2,35.79,4.47,1,22.54,0
SHP-04679,Hepatitis-B,Road,Delhi-Mumbai,3.79,4.16,1.99,47.9,0.4071,4,58.9,0.77,1,47.87,0
SHP-04680,Hepatitis-B,Road,Chennai-Kolkata,6.47,6.64,5.68,60.4,0.0209,4,55.95,2.31,0,0.0,0
SHP-04681,COVID-19-mRNA,Road,Bengaluru-Pune,2.9,4.92,1.68,68.99,0.5314,6,33.88,1.96,1,98.41,0
SHP-04682,COVID-19-mRNA,Air,Lucknow-Ahmedabad,6.23,6.37,5.95,49.14,0.6786,4,71.74,7.33,0,0.0,0
SHP-04683,Rotavirus,Road,Chennai-Kolkata,5.84,6.49,5.79,68.22,0.983,4,10.39,0.18,0,0.0,0
SHP-04684,COVID-19-mRNA,Rail,Bengaluru-Pune,3.25,4.11,2.88,55.47,0.0542,2,27.52,1.66,0,0.0,0
SHP-04685,Influenza,Road,Bengaluru-Pune,7.47,9.06,5.52,57.36,0.0,2,8.43,12.52,1,25.32,0
SHP-04686,Polio,Road,Chennai-Kolkata,3.11,3.56,2.93,54.36,0.038,2,61.4,1.79,0,0.0,0
SHP-04687,COVID-19-mRNA,Road,Chennai-Kolkata,7.77,8.81,7.02,53.03,1.2893,3,55.87,0.82,1,37.14,0
SHP-04688,COVID-19-mRNA,Road,Chennai-Kolkata,5.09,5.3,4.8,59.39,0.7253,7,51.12,7.08,0,0.0,0
SHP-04689,Hepatitis-B,Road,Jaipur-Hyderabad,3.96,4.08,3.73,62.4,0.9022,3,20.16,0.25,0,0.0,0
SHP-04690,Rotavirus,Rail,Lucknow-Ahmedabad,1.78,1.95,1.76,46.15,0.3639,3,52.71,2.78,1,106.5,0
SHP-04691,Polio,Sea,Delhi-Mumbai,3.78,4.91,2.32,53.11,0.374,4,29.45,9.67,0,0.0,0
SHP-04692,Polio,Road,Bengaluru-Pune,3.49,4.34,2.4,71.69,0.1773,2,63.33,15.41,0,0.0,0
SHP-04693,Polio,Road,Delhi-Mumbai,0.85,2.92,-1.1,56.77,0.925,1,19.17,1.43,1,73.13,1
SHP-04694,Hepatitis-B,Rail,Chennai-Kolkata,3.46,6.47,3.23,57.87,0.8853,2,20.38,1.76,0,0.0,0
SHP-04695,Polio,Road,Lucknow-Ahmedabad,1.99,4.38,1.11,66.67,0.2489,6,69.4,4.19,1,113.17,0
SHP-04696,Rotavirus,Road,Lucknow-Ahmedabad,5.46,7.45,5.02,49.99,0.1997,1,40.12,1.28,0,0.0,0
SHP-04697,Hepatitis-B,Air,Jaipur-Hyderabad,7.27,9.4,6.08,54.66,0.6704,1,35.46,0.82,1,68.68,0
SHP-04698,Hepatitis-B,Road,Chennai-Kolkata,0.93,2.72,0.17,63.17,0.0133,0,29.22,2.78,1,21.44,0
SHP-04699,COVID-19-mRNA,Road,Bengaluru-Pune,8.28,8.48,7.69,67.39,0.9829,3,60.86,0.37,1,100.85,0
SHP-04700,Rotavirus,Rail,Jaipur-Hyderabad,3.68,7.89,0.62,31.35,0.2955,1,29.28,11.23,1,48.39,0
SHP-04701,COVID-19-mRNA,Rail,Chennai-Kolkata,1.56,2.45,-0.9,47.63,0.2911,4,29.51,2.03,1,109.06,0
SHP-04702,COVID-19-mRNA,Air,Jaipur-Hyderabad,5.89,8.01,5.32,45.02,0.5529,2,14.14,2.05,1,28.53,0
SHP-04703,Hepatitis-B,Road,Delhi-Mumbai,2.88,4.36,2.31,53.76,0.5189,2,40.37,7.84,0,0.0,0
SHP-04704,Hepatitis-B,Rail,Chennai-Kolkata,3.8,4.56,2.12,45.77,0.1546,2,66.97,2.09,0,0.0,0
SHP-04705,Polio,Road,Bengaluru-Pune,2.99,3.64,1.78,61.64,1.4348,5,69.2,7.15,1,18.61,0
SHP-04706,Polio,Air,Bengaluru-Pune,1.96,2.81,0.82,56.72,2.1463,3,71.7,1.0,1,16.8,0
SHP-04707,Influenza,Air,Chennai-Kolkata,5.81,7.21,5.22,63.89,0.3733,5,37.22,3.76,0,0.0,0
SHP-04708,COVID-19-mRNA,Road,Jaipur-Hyderabad,3.28,4.08,1.96,64.53,0.4121,4,57.15,7.32,1,38.31,0
SHP-04709,Influenza,Road,Lucknow-Ahmedabad,0.41,0.76,-1.3,61.79,0.4041,1,42.47,2.99,1,80.27,0
SHP-04710,Hepatitis-B,Road,Chennai-Kolkata,5.38,6.23,4.45,51.64,0.3326,3,42.17,0.37,0,0.0,0
SHP-04711,Polio,Air,Bengaluru-Pune,0.99,2.98,0.07,56.04,1.4519,0,59.21,6.68,1,25.48,0
SHP-04712,Polio,Rail,Delhi-Mumbai,1.12,1.45,0.75,50.39,0.1404,2,61.13,3.41,1,52.44,0
SHP-04713,COVID-19-mRNA,Road,Bengaluru-Pune,6.98,7.43,6.38,41.35,0.0571,4,7.31,1.9,0,0.0,0
SHP-04714,Influenza,Air,Lucknow-Ahmedabad,1.01,2.9,-0.22,64.54,1.3264,2,68.22,24.67,1,56.38,1
SHP-04715,Hepatitis-B,Road,Bengaluru-Pune,-1.79,-0.82,-1.9,54.16,0.1198,2,60.32,10.44,1,30.06,0
SHP-04716,Polio,Road,Lucknow-Ahmedabad,5.56,6.28,4.63,39.97,0.6915,5,53.59,0.19,0,0.0,0
SHP-04717,Hepatitis-B,Air,Chennai-Kolkata,3.24,4.28,1.85,60.37,0.114,3,62.23,4.5,1,44.87,0
SHP-04718,Rotavirus,Road,Bengaluru-Pune,3.46,4.61,3.04,52.76,1.6118,2,41.46,2.19,0,0.0,0
SHP-04719,Polio,Air,Jaipur-Hyderabad,3.21,6.19,2.06,34.4,0.783,0,57.04,0.19,0,0.0,0
SHP-04720,Rotavirus,Road,Jaipur-Hyderabad,4.58,5.28,4.2,41.26,1.2549,4,45.51,0.06,0,0.0,0
SHP-04721,Polio,Rail,Bengaluru-Pune,2.12,3.11,1.91,47.99,1.5078,2,41.83,4.38,1,78.84,0
SHP-04722,COVID-19-mRNA,Road,Bengaluru-Pune,7.69,9.03,6.55,57.11,0.0441,7,19.97,1.93,1,101.58,0
SHP-04723,COVID-19-mRNA,Road,Delhi-Mumbai,0.31,2.2,0.3,62.88,0.284,4,61.93,6.08,1,110.9,0
SHP-04724,Polio,Road,Bengaluru-Pune,5.11,5.53,4.35,62.54,0.5222,3,64.34,3.03,0,0.0,0
SHP-04725,COVID-19-mRNA,Air,Delhi-Mumbai,5.61,7.97,4.81,61.03,0.8109,2,70.1,7.27,0,0.0,0
SHP-04726,COVID-19-mRNA,Sea,Delhi-Mumbai,2.1,2.86,1.56,54.66,0.1382,1,13.95,8.38,1,60.02,0
SHP-04727,Rotavirus,Rail,Delhi-Mumbai,1.44,3.08,0.82,72.22,1.2302,3,25.24,5.35,1,63.92,0
SHP-04728,Influenza,Air,Delhi-Mumbai,6.54,7.52,5.89,62.0,0.1249,5,51.24,2.71,0,0.0,0
SHP-04729,Influenza,Air,Chennai-Kolkata,1.52,1.78,0.73,57.22,1.0056,1,62.45,22.32,1,83.72,0
SHP-04730,COVID-19-mRNA,Air,Jaipur-Hyderabad,2.48,5.66,1.67,60.67,0.3595,6,55.59,1.83,1,83.69,0
SHP-04731,COVID-19-mRNA,Air,Delhi-Mumbai,6.22,7.21,6.05,51.01,0.3622,1,36.07,3.61,0,0.0,0
SHP-04732,COVID-19-mRNA,Road,Jaipur-Hyderabad,4.09,7.28,3.66,54.43,0.2342,0,53.91,3.67,0,0.0,0
SHP-04733,Influenza,Road,Delhi-Mumbai,-0.49,3.41,-1.66,34.18,0.0546,6,10.76,2.8,1,107.09,1
SHP-04734,Rotavirus,Rail,Jaipur-Hyderabad,8.37,10.22,8.01,51.13,0.2132,4,49.73,0.65,1,88.02,1
SHP-04735,Polio,Road,Bengaluru-Pune,2.67,6.95,1.93,72.6,0.2782,2,6.53,2.18,1,112.18,0
SHP-04736,COVID-19-mRNA,Road,Bengaluru-Pune,2.99,3.11,2.86,56.48,0.326,5,9.14,1.21,0,0.0,0
SHP-04737,Hepatitis-B,Road,Jaipur-Hyderabad,4.64,6.13,3.59,56.07,0.6718,3,55.98,11.51,0,0.0,0
SHP-04738,Polio,Air,Delhi-Mumbai,5.56,5.72,3.95,64.99,0.217,3,37.52,5.33,0,0.0,0
SHP-04739,Polio,Road,Chennai-Kolkata,8.9,10.99,8.78,58.58,0.2609,2,9.93,1.7,1,82.14,1
SHP-04740,Hepatitis-B,Road,Jaipur-Hyderabad,-0.15,1.1,-0.86,47.14,1.1828,1,37.8,4.17,1,29.75,1
SHP-04741,Influenza,Air,Lucknow-Ahmedabad,6.06,8.62,4.67,55.24,0.6983,3,10.14,9.59,1,19.13,0
SHP-04742,COVID-19-mRNA,Air,Chennai-Kolkata,5.86,7.6,4.57,43.65,0.0116,4,28.84,13.62,0,0.0,0
SHP-04743,COVID-19-mRNA,Rail,Lucknow-Ahmedabad,3.66,4.26,3.28,56.84,0.8359,4,16.39,0.39,0,0.0,0
SHP-04744,Rotavirus,Road,Jaipur-Hyderabad,5.97,6.07,4.04,46.62,2.2998,6,20.48,7.73,0,0.0,0
SHP-04745,COVID-19-mRNA,Road,Delhi-Mumbai,6.34,7.64,5.75,64.28,1.4048,1,18.91,16.95,0,0.0,0
SHP-04746,COVID-19-mRNA,Road,Lucknow-Ahmedabad,0.55,0.89,-0.9,49.9,0.9038,2,30.54,3.15,1,21.67,1
SHP-04747,COVID-19-mRNA,Rail,Jaipur-Hyderabad,8.37,8.47,8.24,46.75,0.496,2,13.12,27.06,1,14.09,0
SHP-04748,COVID-19-mRNA,Road,Chennai-Kolkata,0.1,0.23,-1.08,53.87,0.163,6,40.83,15.74,1,99.13,1
SHP-04749,Polio,Air,Delhi-Mumbai,1.16,3.18,0.69,58.65,0.5313,3,32.87,5.35,1,40.75,0
SHP-04750,Influenza,Sea,Lucknow-Ahmedabad,3.35,3.84,2.06,42.93,0.5947,4,61.43,9.41,0,0.0,0
SHP-04751,Polio,Road,Jaipur-Hyderabad,8.81,10.21,7.96,49.79,0.1653,3,60.51,1.76,1,25.61,1
SHP-04752,Polio,Air,Delhi-Mumbai,3.23,4.53,2.34,56.05,0.1474,3,60.4,12.47,0,0.0,0
SHP-04753,Hepatitis-B,Road,Delhi-Mumbai,3.92,4.9,2.02,68.38,0.2529,5,37.0,4.48,0,0.0,0
SHP-04754,Hepatitis-B,Rail,Bengaluru-Pune,7.58,9.68,6.07,29.71,0.5124,2,25.19,3.56,1,10.27,0
SHP-04755,Rotavirus,Air,Delhi-Mumbai,3.25,3.55,3.04,61.15,0.1734,4,33.42,9.03,0,0.0,0
SHP-04756,Rotavirus,Road,Jaipur-Hyderabad,1.05,3.05,0.37,51.16,0.4056,3,51.37,11.01,1,62.91,0
SHP-04757,COVID-19-mRNA,Air,Chennai-Kolkata,2.96,3.4,2.74,50.05,1.1475,4,40.97,6.04,0,0.0,0
SHP-04758,Influenza,Sea,Bengaluru-Pune,7.43,7.54,6.59,48.19,0.1748,2,47.2,0.13,0,0.0,0
SHP-04759,Polio,Air,Jaipur-Hyderabad,4.18,4.23,1.51,51.36,1.6903,3,51.79,4.55,1,74.7,0
SHP-04760,Rotavirus,Road,Jaipur-Hyderabad,8.83,10.37,5.87,61.21,0.3206,0,66.61,8.62,1,95.8,1
SHP-04761,Polio,Sea,Jaipur-Hyderabad,5.84,7.13,5.66,49.63,0.0532,5,68.3,3.94,0,0.0,0
SHP-04762,Rotavirus,Air,Lucknow-Ahmedabad,2.39,2.68,1.8,71.59,0.0283,3,61.47,13.66,1,55.48,0
SHP-04763,Influenza,Sea,Lucknow-Ahmedabad,4.13,4.53,2.19,61.24,0.2068,3,10.29,11.38,0,0.0,0
SHP-04764,COVID-19-mRNA,Sea,Chennai-Kolkata,1.87,3.29,0.37,56.98,0.1497,2,70.64,3.77,1,108.11,0
SHP-04765,Hepatitis-B,Rail,Jaipur-Hyderabad,2.33,2.47,0.67,53.34,0.928,1,52.44,2.59,1,38.89,0
SHP-04766,Rotavirus,Air,Lucknow-Ahmedabad,15.2,17.23,13.7,66.9,0.669,6,51.76,0.28,1,113.87,1
SHP-04767,Rotavirus,Road,Lucknow-Ahmedabad,6.55,8.95,5.79,68.36,1.0794,2,7.52,5.01,1,101.12,0
SHP-04768,COVID-19-mRNA,Rail,Lucknow-Ahmedabad,6.15,7.35,5.04,43.39,0.4449,5,37.64,1.55,0,0.0,0
SHP-04769,Influenza,Sea,Chennai-Kolkata,2.44,4.28,0.93,47.98,0.2859,5,47.35,5.52,1,62.87,0
SHP-04770,Polio,Air,Chennai-Kolkata,7.92,9.41,7.47,61.35,0.1577,1,24.38,8.02,1,81.39,0
SHP-04771,COVID-19-mRNA,Rail,Jaipur-Hyderabad,6.75,8.47,6.09,64.37,0.4375,7,11.49,2.63,1,75.24,0
SHP-04772,Polio,Road,Bengaluru-Pune,8.7,9.48,8.26,52.0,0.4812,4,41.14,0.08,1,84.72,0
SHP-04773,COVID-19-mRNA,Air,Jaipur-Hyderabad,8.58,10.59,7.08,47.58,0.2496,3,35.46,10.02,1,56.89,1
SHP-04774,Influenza,Road,Lucknow-Ahmedabad,0.3,0.74,-0.9,55.79,1.3791,6,8.91,3.98,1,109.52,1
SHP-04775,Polio,Rail,Lucknow-Ahmedabad,1.23,2.38,0.72,69.77,0.5108,5,40.28,1.89,1,39.74,0
SHP-04776,Influenza,Road,Delhi-Mumbai,1.49,3.61,0.85,55.41,0.9085,3,13.11,5.02,1,20.35,0
SHP-04777,COVID-19-mRNA,Road,Jaipur-Hyderabad,1.64,2.02,0.26,42.36,0.4843,2,34.02,5.61,1,117.58,0
SHP-04778,Polio,Sea,Lucknow-Ahmedabad,4.81,5.78,4.63,56.1,0.1903,1,23.85,0.8,0,0.0,0
SHP-04779,COVID-19-mRNA,Road,Lucknow-Ahmedabad,2.58,3.06,2.41,62.83,0.6671,3,70.05,5.2,0,0.0,0
SHP-04780,COVID-19-mRNA,Road,Bengaluru-Pune,9.18,10.79,8.39,53.99,0.1308,1,8.29,1.69,1,99.93,1
SHP-04781,COVID-19-mRNA,Road,Delhi-Mumbai,8.76,9.02,8.09,67.58,0.4539,2,42.96,8.14,1,56.36,0
SHP-04782,COVID-19-mRNA,Road,Jaipur-Hyderabad,3.98,4.0,2.97,63.66,0.2574,2,16.03,14.19,0,0.0,0
SHP-04783,Hepatitis-B,Road,Chennai-Kolkata,8.89,8.93,7.44,54.38,0.0812,2,27.07,0.54,1,114.41,0
SHP-04784,COVID-19-mRNA,Sea,Jaipur-Hyderabad,7.72,7.85,6.56,55.43,0.2666,2,18.14,12.47,0,0.0,0
SHP-04785,Polio,Road,Jaipur-Hyderabad,2.87,4.13,1.78,36.58,0.1857,0,71.68,11.69,1,18.63,0
SHP-04786,Polio,Rail,Bengaluru-Pune,-1.02,0.07,-1.57,67.1,0.0595,3,8.14,2.1,1,43.86,0
SHP-04787,Rotavirus,Air,Jaipur-Hyderabad,3.46,4.58,3.29,51.7,0.8681,7,41.73,0.15,0,0.0,0
SHP-04788,Rotavirus,Air,Bengaluru-Pune,2.39,4.82,2.16,51.0,0.3452,1,46.13,5.44,0,0.0,0
SHP-04789,Polio,Road,Bengaluru-Pune,4.52,5.03,4.32,49.5,0.2126,8,56.96,2.11,0,0.0,0
SHP-04790,Polio,Air,Lucknow-Ahmedabad,4.22,5.57,3.55,59.57,0.3516,3,47.31,1.06,0,0.0,0
SHP-04791,COVID-19-mRNA,Road,Chennai-Kolkata,4.16,5.35,3.77,43.71,0.7024,5,21.27,0.57,0,0.0,0
SHP-04792,Rotavirus,Road,Bengaluru-Pune,5.31,5.7,4.53,45.16,0.0092,0,45.47,1.09,0,0.0,0
SHP-04793,COVID-19-mRNA,Air,Delhi-Mumbai,0.97,2.19,0.5,54.47,0.3957,7,70.35,1.36,1,80.02,0
SHP-04794,COVID-19-mRNA,Road,Delhi-Mumbai,5.03,6.14,3.76,48.73,0.3261,4,62.0,7.94,0,0.0,0
SHP-04795,COVID-19-mRNA,Road,Chennai-Kolkata,2.9,3.86,2.63,58.35,1.1178,4,35.93,7.66,0,0.0,0
SHP-04796,Polio,Road,Bengaluru-Pune,4.5,4.83,3.94,49.1,0.4059,3,37.51,3.41,0,0.0,0
SHP-04797,COVID-19-mRNA,Sea,Chennai-Kolkata,6.39,9.01,5.28,70.95,0.0739,2,14.77,4.03,1,100.81,0
SHP-04798,Influenza,Road,Lucknow-Ahmedabad,0.94,0.98,0.65,61.93,0.2461,3,43.62,12.49,1,88.15,0
SHP-04799,COVID-19-mRNA,Road,Delhi-Mumbai,3.3,3.68,3.11,61.81,0.4852,1,24.5,11.93,0,0.0,0
SHP-04800,Hepatitis-B,Sea,Jaipur-Hyderabad,3.7,4.3,3.45,48.95,0.0235,2,13.14,8.82,0,0.0,0
SHP-04801,COVID-19-mRNA,Rail,Delhi-Mumbai,2.71,5.06,1.66,79.06,1.0799,5,37.3,2.34,1,101.71,0
SHP-04802,COVID-19-mRNA,Air,Bengaluru-Pune,6.25,7.24,4.94,50.61,0.0351,2,8.97,2.28,0,0.0,0
SHP-04803,Rotavirus,Air,Chennai-Kolkata,2.2,2.36,1.86,47.86,0.0155,2,13.93,10.94,1,88.51,0
SHP-04804,COVID-19-mRNA,Road,Delhi-Mumbai,2.61,3.38,2.09,62.07,0.001,5,20.46,13.05,0,0.0,0
SHP-04805,Influenza,Road,Jaipur-Hyderabad,2.23,4.99,2.13,56.95,0.5756,0,71.38,8.01,0,0.0,0
SHP-04806,Hepatitis-B,Rail,Jaipur-Hyderabad,6.73,7.32,5.96,46.82,0.3043,3,59.36,7.08,0,0.0,0
SHP-04807,COVID-19-mRNA,Road,Chennai-Kolkata,2.77,6.28,2.28,76.96,0.0542,1,41.76,4.08,0,0.0,0
SHP-04808,Rotavirus,Road,Chennai-Kolkata,5.15,5.87,5.1,64.76,0.9697,2,21.35,2.06,0,0.0,0
SHP-04809,COVID-19-mRNA,Sea,Delhi-Mumbai,8.94,9.19,6.79,55.04,0.1133,2,40.25,1.38,1,18.06,0
SHP-04810,Rotavirus,Road,Bengaluru-Pune,3.81,4.91,3.27,79.01,0.1975,2,48.83,0.76,0,0.0,0
SHP-04811,COVID-19-mRNA,Air,Lucknow-Ahmedabad,6.78,7.38,5.33,63.11,0.0978,2,6.3,6.51,0,0.0,0
SHP-04812,Rotavirus,Rail,Jaipur-Hyderabad,8.18,9.36,6.82,54.88,1.307,2,71.2,7.5,1,83.47,0
SHP-04813,COVID-19-mRNA,Road,Chennai-Kolkata,6.57,7.99,5.75,77.81,0.7095,1,47.37,2.22,0,0.0,0
SHP-04814,Hepatitis-B,Rail,Lucknow-Ahmedabad,3.96,4.41,2.52,61.59,0.6436,4,71.22,0.03,0,0.0,0
SHP-04815,Influenza,Sea,Lucknow-Ahmedabad,5.61,7.82,3.7,61.15,0.0225,3,36.96,13.95,0,0.0,0
